"","genesysId","instCode","acceNumb","genus","12hr_DryMtrDigest","Fat","Fiber","Mtblzble_Enrgy","NetEnGain","NetEnLact","NetEnMaint","Phosphorus","Protein","Starch","TotalNutrients"
"1748",311806,"USA016","PI 229831","Sorghum",0.193,4.21,7.92,152.11,58.9,88.4,88.24,0.42,12.81,68.11,80.11
"1749",311808,"USA016","PI 229861","Sorghum",0.293,3.73,5.31,162.57,63.71,89.17,93.61,0.45,12.97,71.12,84.09
"1750",311834,"USA016","PI 248281","Sorghum",0.163,4.41,6.94,155.54,60.58,88.65,90.31,0.39,12.06,69,81.58
"1751",311842,"USA016","PI 250403","Sorghum",0.214,4.09,6.66,155.93,61.07,88.75,90.81,0.39,12.51,69.76,81.96
"1752",311859,"USA016","PI 257293","Sorghum",0.248,4.17,6.79,156.27,60.81,88.73,90.51,0.36,12.63,70.54,81.72
"1753",311860,"USA016","PI 257295","Sorghum",0.176,5.68,8.02,150.41,58.54,88.34,88.04,0.44,13.88,65.86,79.9
"1754",311861,"USA016","PI 257325","Sorghum",0.183,4.37,6.44,158.86,61.5,88.8,91.32,0.37,11.28,70.5,82.34
"1755",311868,"USA016","PI 260209","Sorghum",0.289,4.05,5.97,161.07,62.6,88.98,92.32,0.43,13.52,69.68,83.12
"1756",311882,"USA016","PI 267126","Sorghum",0.248,3.82,6.8,156.41,60.88,88.73,90.49,0.37,12.79,70.63,81.77
"1757",311887,"USA016","PI 267500","Sorghum",0.276,3.52,5.47,161.57,63.29,89.11,93.27,0.4,11.95,70.44,83.82
"1758",311905,"USA016","PI 271622","Sorghum",0.198,4.44,7.26,153.69,59.97,88.61,89.55,0.44,13.25,69.26,81.01
"1759",311955,"USA016","PI 287573","Sorghum",0.254,4.06,5.75,160.33,62.68,89,92.67,0.32,10.55,72.2,83.33
"1760",311981,"USA016","PI 302129","Sorghum",0.26,4.3,5.6,159.41,63.01,89.03,93.05,0.41,14.56,68.93,83.58
"1761",312010,"USA016","PI 308241","Sorghum",0.279,3.91,5.62,160.55,62.99,89.06,92.98,0.44,13.85,69.5,83.56
"1762",312052,"USA016","PI 326293","Sorghum",0.259,4.76,5.82,160.86,62.8,89.01,92.59,0.5,14.24,68.08,83.35
"1763",312504,"USA016","PI 475316","Sorghum",0.268,4.91,5.55,162.83,63.01,89.09,93.01,0.44,13.96,68.15,83.6
"1764",312505,"USA016","PI 475364","Sorghum",0.282,4.4,5.75,161.48,62.69,89.02,92.64,0.42,14.16,68.74,83.29
"1765",312510,"USA016","PI 475589","Sorghum",0.239,3.97,6.62,157.53,61.09,88.77,90.87,0.34,11.25,71.89,81.99
"1766",312600,"USA016","PI 499324","Sorghum",0.268,4.45,4.65,165.97,64.73,89.33,94.97,0.41,12.35,70.73,85.03
"1767",312652,"USA016","PI 510895","Sorghum",0.285,4.38,4.8,163.55,64.39,89.24,94.63,0.4,12.13,70.53,84.77
"1768",312653,"USA016","PI 510902","Sorghum",0.278,3.97,4.81,164.73,64.37,89.21,94.65,0.38,12,70.49,84.76
"1769",312797,"USA016","PI 526830","Sorghum",0.268,3.36,7.04,156.18,60.62,88.73,90.06,0.37,10.72,71.69,81.46
"1770",312888,"USA016","PI 532234","Sorghum",0.279,5.27,4.69,163.26,64.5,89.25,94.82,0.4,12.94,68.98,84.9
"1771",312891,"USA016","PI 532881","Sorghum",0.277,4.32,6.18,159.37,62.07,88.91,91.85,0.42,14.12,68.11,82.77
"1772",312900,"USA016","PI 533748","Sorghum",0.262,4.49,5.89,160.56,62.65,88.95,92.38,0.49,14.42,67.39,83.19
"1773",312903,"USA016","PI 533948","Sorghum",0.273,3.83,6.44,159.48,61.62,88.86,91.18,0.48,13.82,67.34,82.32
"1774",312905,"USA016","PI 534065","Sorghum",0.291,3.25,5.38,163.1,63.52,89.13,93.48,0.4,12.05,70.55,83.98
"1775",312907,"USA016","PI 534077","Sorghum",0.297,3.82,5.01,165.14,64.04,89.22,94.16,0.4,12.5,70.95,84.46
"1776",312908,"USA016","PI 534131","Sorghum",0.257,3.41,5.59,161.09,62.96,89.04,92.88,0.43,12.99,69.4,83.56
"1777",312912,"USA016","PI 535787","Sorghum",0.272,3.68,4.73,166.59,64.81,89.28,94.87,0.4,10.43,71.39,85.05
"1778",312929,"USA016","PI 538372","Sorghum",0.3,4.24,5.89,160.86,62.65,88.99,92.41,0.46,13.64,69.03,83.22
"1779",312953,"USA016","PI 540797","Sorghum",0.305,4.1,6.22,157.27,61.63,88.78,91.59,0.43,13.64,67.72,82.57
"1780",312971,"USA016","PI 545577","Sorghum",0.288,4.01,6.05,160.27,62.33,88.92,92.1,0.51,14.34,67.57,82.96
"1781",312979,"USA016","PI 548017","Sorghum",0.224,6.06,5.09,162.86,63.75,89.12,94.03,0.45,12.23,68.17,84.28
"1782",312980,"USA016","PI 548052","Sorghum",0.226,5.82,5.77,159.91,62.68,88.94,92.64,0.48,12.43,67.96,83.31
"1783",312984,"USA016","PI 550666","Sorghum",0.257,3.79,6.11,161.71,62.28,88.9,91.91,0.52,12.83,68.5,82.87
"1784",312986,"USA016","PI 550802","Sorghum",0.277,4.28,3.85,165.62,65.89,89.48,96.39,0.5,11.37,70.26,86.06
"1785",312987,"USA016","PI 550810","Sorghum",0.275,4.05,4.43,165.4,64.57,89.3,95.09,0.47,12.47,69.13,85.01
"1786",312988,"USA016","PI 550824","Sorghum",0.262,4.02,4.4,165.26,64.85,89.33,95.28,0.48,12.12,69.76,85.2
"1787",312989,"USA016","PI 550842","Sorghum",0.283,3.94,4.12,165.7,65.43,89.35,95.94,0.44,11.04,70.77,85.7
"1788",313031,"USA016","PI 562742","Sorghum",0.221,3.54,8.74,144.48,57.52,88.24,86.56,0.44,13.42,70.01,78.88
"1789",313032,"USA016","PI 562777","Sorghum",0.25,3.22,6.12,155.48,62.31,88.96,92,0.5,14.55,69.41,82.92
"1790",313033,"USA016","PI 562778","Sorghum",0.25,3.75,6.21,156.32,62.04,88.91,91.83,0.41,12.12,70.61,82.73
"1791",313034,"USA016","PI 562782","Sorghum",0.264,3.57,6.18,156.18,62.11,88.94,91.86,0.46,13.48,70.14,82.82
"1792",313037,"USA016","PI 562887","Sorghum",0.206,4.27,8.34,148.01,58.05,88.34,87.31,0.41,13.67,69.37,79.36
"1793",313043,"USA016","PI 562960","Sorghum",0.185,3.59,5.49,157.56,63.14,89.1,93.2,0.48,13.09,70.27,83.71
"1794",313054,"USA016","PI 563383","Sorghum",0.268,3.74,4.96,160.05,64.05,89.21,94.31,0.37,11.31,72.08,84.56
"1795",313055,"USA016","PI 563399","Sorghum",0.248,3.96,4.8,160.54,64.34,89.25,94.65,0.35,11.98,70.98,84.8
"1796",313058,"USA016","PI 563462","Sorghum",0.254,4.12,6.18,155.12,61.96,88.89,91.71,0.5,15.95,68.14,82.65
"1797",313063,"USA016","PI 563561","Sorghum",0.214,4.93,6.4,153.34,61.61,88.85,91.36,0.52,14.04,69.17,82.4
"1798",313064,"USA016","PI 563587","Sorghum",0.203,5.35,5.98,155.06,62.39,88.93,92.25,0.49,13.05,69.3,83.05
"1799",313065,"USA016","PI 563600","Sorghum",0.265,4.6,3.62,163.81,66.39,89.53,97.07,0.4,10.53,72.71,86.58
"1800",313067,"USA016","PI 563614","Sorghum",0.271,4.06,2.9,167.41,67.61,89.69,98.57,0.36,9.55,73.81,87.63
"1801",313068,"USA016","PI 563635","Sorghum",0.265,4.04,3.73,165.14,66.31,89.52,96.92,0.38,10.47,72.84,86.49
"1802",313077,"USA016","PI 567917","Sorghum",0.228,5.29,5.5,156.99,63.04,89.05,93.17,0.4,13.42,70.52,83.65
"1803",313078,"USA016","PI 567939","Sorghum",0.219,4.52,5.32,159.37,63.41,89.12,93.59,0.38,12.05,72.73,83.95
"1804",313337,"USA016","PI 599701","Sorghum",0.243,4.56,6.31,153.55,61.59,88.83,91.52,0.36,13.26,69.39,82.44
"1805",313343,"USA016","PI 599870","Sorghum",0.233,3.16,7.33,150.4,59.98,88.58,89.44,0.36,11.59,71.93,80.99
"1806",313344,"USA016","PI 599898","Sorghum",0.227,3.75,8.45,144.08,57.87,88.28,87.06,0.41,13.66,69.58,79.24
"1807",313349,"USA016","PI 601822","Sorghum",0.212,2.86,8.19,147.08,58.37,88.36,87.63,0.35,11.04,71.05,79.68
"1808",313350,"USA016","PI 601839","Sorghum",0.255,3.54,5.85,155.47,62.38,88.98,92.41,0.34,11.08,71.35,83.12
"1809",313351,"USA016","PI 601850","Sorghum",0.245,2.99,5.67,156.1,62.8,89.03,92.86,0.35,11.38,71.56,83.46
"1810",313352,"USA016","PI 601901","Sorghum",0.203,3.19,8.59,144.89,57.67,88.29,86.68,0.43,12.5,70.59,78.97
"1811",313355,"USA016","PI 602736","Sorghum",0.263,3.58,5.52,156.85,63.18,89.11,93.17,0.42,12.84,71.35,83.72
"1812",313356,"USA016","PI 602759","Sorghum",0.226,4.16,7.7,148.43,59.38,88.52,88.62,0.49,14.52,69.24,80.43
"1813",313357,"USA016","PI 602793","Sorghum",0.253,3.78,7.62,149.38,59.44,88.55,88.8,0.51,15.62,67.14,80.49
"1814",313358,"USA016","PI 602797","Sorghum",0.249,3.45,6.82,152.79,60.9,88.78,90.41,0.51,15.74,68.03,81.69
"1815",313359,"USA016","PI 602807","Sorghum",0.248,3.75,6.64,152.15,61.19,88.81,90.84,0.45,14.44,68.53,82
"1816",313360,"USA016","PI 602826","Sorghum",0.182,3.81,7.34,150.4,59.77,88.59,89.38,0.39,12,70.76,80.9
"1817",326752,"USA016","PI 643110","Sorghum",0.252,4.79,5.55,160.83,63.06,89.04,93.1,0.44,12.87,70.09,83.65
"1818",326841,"USA016","Grif 7262","Sorghum",0.246,5.42,5.62,160.97,62.85,89.02,92.91,0.42,13.39,68.78,83.5
"1819",326842,"USA016","Grif 7266","Sorghum",0.242,5.03,5.19,162.37,63.52,89.13,93.78,0.44,12.47,69.59,84.11
"1820",326845,"USA016","PI 585314","Sorghum",0.181,4.58,7.73,150.07,59.21,88.51,88.56,0.47,14.18,68.89,80.31
"1821",326847,"USA016","PI 585369","Sorghum",0.258,3.13,4.82,161.06,64.59,89.27,94.75,0.39,12.61,71.13,84.93
"1822",326874,"USA016","PI 586383","Sorghum",0.223,3.89,4.82,160.66,64.32,89.24,94.58,0.39,10.79,72.78,84.72
"1823",327114,"USA016","PI 81216","Sorghum",0.231,5.13,6.25,158.25,61.79,88.85,91.67,0.45,14.37,67.32,82.59
"1824",327223,"USA016","PI 90267","Sorghum",0.229,4.98,4.18,165.51,64.94,89.32,95.32,0.36,10.66,70.64,85.26
"1825",327394,"USA016","PI 174381","Sorghum",0.181,4.8,12.26,134.68,50.35,87.11,79,0.34,13.35,59.83,73.39
"1826",327417,"USA016","PI 183085","Sorghum",0.268,5.08,5.98,159.13,62.27,88.92,92.24,0.42,14.94,67.44,82.96
"1827",327434,"USA016","PI 192978","Sorghum",0.274,4.11,5.9,160.83,62.5,88.97,92.41,0.4,14.42,68.79,83.14
"1828",327484,"USA016","PI 197548","Sorghum",0.171,4.54,7.17,154.83,60.2,88.62,89.79,0.4,11.02,69.78,81.23
"1829",327537,"USA016","PI 229852","Sorghum",0.203,4.55,8.53,149.46,57.74,88.29,86.88,0.45,14.54,67.48,79.07
"1830",327580,"USA016","PI 250233","Sorghum",0.251,4.72,4.05,162.98,64.08,89.21,94.48,0.35,11.75,69.18,84.56
"1831",327582,"USA016","PI 251637","Sorghum",0.242,5.7,5.5,162.04,63.27,89.11,93.24,0.43,15.82,67.23,83.77
"1832",327591,"USA016","PI 253642","Sorghum",0.274,3.55,6.42,159.19,61.82,88.89,91.33,0.45,14.62,68.82,82.45
"1833",327614,"USA016","PI 266955","Sorghum",0.241,6.12,4.57,165.08,64.75,89.3,95.11,0.38,12.03,71.27,85.12
"1834",327615,"USA016","PI 267109","Sorghum",0.273,4.59,5.29,162.68,63.69,89.11,93.69,0.4,13.27,70.06,84.09
"1835",327616,"USA016","PI 267113","Sorghum",0.281,4.63,4.94,164.13,64.35,89.21,94.41,0.42,13.64,69.73,84.68
"1836",327619,"USA016","PI 267494","Sorghum",0.261,3.51,5.39,161.18,63.37,89.12,93.44,0.36,10.97,71.95,83.92
"1837",327620,"USA016","PI 267515","Sorghum",0.26,3.58,5.38,162.68,63.5,89.13,93.47,0.38,11.43,71.31,83.99
"1838",327681,"USA016","PI 285002","Sorghum",0.158,3.63,11.38,134.81,52.04,87.42,80.88,0.47,14.12,62.12,74.72
"1839",327693,"USA016","PI 591388","Sorghum",0.221,4.47,5.87,154.67,62.28,88.95,92.34,0.44,13.43,69.31,83.06
"1840",327723,"USA016","PI 302140","Sorghum",0.199,4.62,8.26,150.68,58.28,88.41,87.5,0.55,16.27,65.28,79.58
"1841",327743,"USA016","PI 305082","Sorghum",0.192,4.52,7.16,154.65,60.09,88.6,89.8,0.45,14.66,66.84,81.22
"1842",327762,"USA016","PI 308219","Sorghum",0.264,3.64,4.09,167.13,65.56,89.46,96.13,0.35,11.2,72.09,85.81
"1843",327765,"USA016","PI 308271","Sorghum",0.278,4.12,5.1,163.13,63.95,89.2,94.02,0.41,12.91,70.39,84.33
"1844",327767,"USA016","PI 308303","Sorghum",0.274,3.5,5.65,161.72,63.02,89.08,92.91,0.43,12.76,70.83,83.54
"1845",327775,"USA016","PI 308434","Sorghum",0.265,3.85,4.96,163.81,64.09,89.24,94.3,0.42,12.21,70.92,84.49
"1846",327958,"USA016","PI 408822","Sorghum",0.169,5.01,7.24,154.26,59.94,88.6,89.55,0.53,14.79,66.35,81
"1847",328127,"USA016","PI 455435","Sorghum",0.205,4.2,8.15,149.03,58.26,88.32,87.64,0.5,13.58,67.69,79.65
"1848",328308,"USA016","PI 475078","Sorghum",0.276,4.81,5.28,162.85,63.5,89.15,93.63,0.41,14.2,69.1,84.01
"1849",328309,"USA016","PI 475140","Sorghum",0.281,4.57,5.02,162.65,63.83,89.18,94.11,0.39,13.51,69.56,84.31
"1850",328318,"USA016","PI 475432","Sorghum",0.265,4.72,5.51,161.25,63.09,89.09,93.19,0.42,14.52,68.36,83.66
"1851",328404,"USA016","PI 499301","Sorghum",0.273,4.58,5.3,162.1,63.56,89.09,93.73,0.37,11.86,70.51,84.09
"1852",328405,"USA016","PI 499313","Sorghum",0.266,4.46,5.52,160.29,63.14,89.05,93.18,0.43,12.65,69.47,83.7
"1853",328460,"USA016","PI 510913","Sorghum",0.295,4.32,5.55,161.83,63.25,89.08,93.12,0.41,12.28,71.01,83.72
"1854",328464,"USA016","PI 510991","Sorghum",0.266,4.73,4.78,162.27,64.35,89.2,94.73,0.38,11.59,70.46,84.8
"1855",328619,"USA016","PI 526852","Sorghum",0.269,3.28,6.71,157.45,61.16,88.8,90.73,0.35,11.08,71.74,81.96
"1856",328628,"USA016","PI 527095","Sorghum",0.261,4.1,4.51,165.46,64.96,89.3,95.32,0.36,10.95,71.52,85.27
"1857",328634,"USA016","PI 527427","Sorghum",0.187,5.79,8.56,146.35,57.57,88.23,86.88,0.53,16.9,62.74,79.1
"1858",328717,"USA016","PI 532188","Sorghum",0.265,3.96,6.07,161.03,62.24,88.94,92.03,0.37,10.3,71.87,82.91
"1859",328721,"USA016","PI 533606","Sorghum",0.285,3.74,5.62,160.88,63.01,89.05,92.95,0.43,14.03,68.76,83.56
"1860",328727,"USA016","PI 533853","Sorghum",0.268,4.32,6.15,160.59,62.15,88.89,91.92,0.49,14.74,66.69,82.81
"1861",328730,"USA016","PI 534028","Sorghum",0.287,5.25,4.46,165.77,65.04,89.33,95.31,0.51,14.52,67.63,85.28
"1862",328731,"USA016","PI 534117","Sorghum",0.235,4.42,6.32,158.94,61.75,88.81,91.57,0.38,12.31,69.84,82.55
"1863",328735,"USA016","PI 535774","Sorghum",0.161,5.44,9.44,145.25,55.62,87.89,84.98,0.42,13.28,61.96,77.74
"1864",328771,"USA016","PI 540511","Sorghum",0.301,2.56,5.04,166.8,64.15,89.31,94.22,0.4,12.06,72.27,84.53
"1865",328773,"USA016","PI 540814","Sorghum",0.282,3.86,5.66,161.7,62.83,89.02,92.8,0.4,12.07,69.08,83.42
"1866",328776,"USA016","PI 542719","Sorghum",0.246,5.71,5.87,160.5,62.59,88.94,92.46,0.42,11.86,69.15,83.21
"1867",328777,"USA016","PI 542729","Sorghum",0.205,6.01,5.6,161.96,63.17,89.03,93.08,0.5,12.34,68.08,83.71
"1868",328778,"USA016","PI 542741","Sorghum",0.27,5.08,3.41,169.89,66.78,89.6,97.51,0.45,11.81,70.12,86.86
"1869",328779,"USA016","PI 542992","Sorghum",0.276,4.2,5.87,161.61,62.61,88.96,92.37,0.48,13.26,67.9,83.21
"1870",328787,"USA016","PI 545556","Sorghum",0.255,4.08,6.83,155.03,60.83,88.71,90.42,0.45,11.59,70.61,81.72
"1871",328791,"USA016","PI 547938","Sorghum",0.245,5.52,5.74,160.78,62.76,88.98,92.73,0.44,12.63,68.62,83.38
"1872",328793,"USA016","PI 547944","Sorghum",0.246,6.01,5.58,161.02,63.12,89.02,93.03,0.46,12.02,69.34,83.64
"1873",328795,"USA016","PI 547993","Sorghum",0.272,4.6,6,158.73,62.26,88.93,92.17,0.41,12.38,70.78,83
"1874",328801,"USA016","PI 550627","Sorghum",0.132,4.3,11.65,139.42,51.75,87.36,80.37,0.53,14.88,59.59,74.37
"1875",328802,"USA016","PI 550631","Sorghum",0.155,5.95,9.43,143.78,55.82,87.94,85.03,0.59,14.26,61.66,77.8
"1876",328804,"USA016","PI 550791","Sorghum",0.284,3.91,4.25,166.18,65.3,89.31,95.73,0.41,11.14,71.45,85.54
"1877",328805,"USA016","PI 550821","Sorghum",0.279,4.72,4.27,164.84,65.2,89.36,95.55,0.51,12.48,68.77,85.46
"1878",328807,"USA016","PI 550859","Sorghum",0.276,3.83,4.61,163.43,64.47,89.23,94.88,0.45,12.32,70.07,84.87
"1879",328808,"USA016","PI 550861","Sorghum",0.291,4.16,4.12,166.36,65.44,89.36,95.91,0.47,12.59,70.38,85.66
"1880",328809,"USA016","PI 550864","Sorghum",0.277,4.31,3.77,167.37,66.17,89.47,96.7,0.44,10.27,71.39,86.31
"1881",328822,"USA016","PI 555679","Sorghum",0.266,3.86,6.11,159.56,62.16,88.93,91.92,0.5,13.4,68.63,82.82
"1882",328830,"USA016","PI 560378","Sorghum",0.247,3.95,6.5,152.34,61.43,88.8,91.15,0.46,15,69.23,82.2
"1883",328832,"USA016","PI 560420","Sorghum",0.248,3.71,4.9,161.36,64.28,89.26,94.49,0.39,11.42,72.22,84.69
"1884",328833,"USA016","PI 560428","Sorghum",0.234,3.83,6.18,155.03,62.1,88.91,91.83,0.43,12.16,72.23,82.77
"1885",328864,"USA016","PI 563138","Sorghum",0.263,3.79,4.9,158.91,64.28,89.22,94.47,0.42,12.11,72.23,84.69
"1886",328870,"USA016","PI 563240","Sorghum",0.202,3.65,7.18,153.37,60.2,88.63,89.8,0.39,11.58,70.84,81.21
"1887",328874,"USA016","PI 563393","Sorghum",0.26,3.7,5.23,157.67,63.69,89.11,93.76,0.37,11.13,72.84,84.18
"1888",328877,"USA016","PI 563479","Sorghum",0.245,4.16,5.58,156.99,63.03,89.06,93.1,0.38,12.67,70,83.65
"1889",328879,"USA016","PI 563534","Sorghum",0.22,4.58,6.82,153.56,60.81,88.75,90.48,0.48,14.39,69.55,81.73
"1890",328880,"USA016","PI 563573","Sorghum",0.219,4.58,6.12,155.25,62.01,88.93,91.94,0.45,12.62,70.92,82.78
"1891",328881,"USA016","PI 563583","Sorghum",0.259,4.52,4.25,161.98,65.31,89.37,95.75,0.46,11.55,70.13,85.62
"1892",328882,"USA016","PI 563594","Sorghum",0.253,4.2,3.41,165.34,66.57,89.6,97.41,0.37,11.17,72.56,86.76
"1893",328883,"USA016","PI 563595","Sorghum",0.256,5.4,4.8,159.25,64.48,89.21,94.78,0.42,12.77,69.05,84.92
"1894",328884,"USA016","PI 563602","Sorghum",0.193,5.36,6.59,152.02,61.11,88.76,90.94,0.46,13.94,69.16,82.01
"1895",328885,"USA016","PI 563603","Sorghum",0.264,3.73,4.17,161.52,65.53,89.41,95.95,0.46,12.5,70.79,85.78
"1896",328888,"USA016","PI 563636","Sorghum",0.265,3.57,5.11,159.34,63.79,89.17,93.98,0.37,12.17,70.42,84.29
"1897",328889,"USA016","PI 563658","Sorghum",0.247,3.21,6.24,155.19,61.87,88.9,91.69,0.41,12.96,69.94,82.61
"1898",328890,"USA016","PI 563725","Sorghum",0.248,3.32,6.43,153.72,61.75,88.86,91.32,0.42,12.77,70.6,82.43
"1899",328891,"USA016","PI 563778","Sorghum",0.256,4.08,3.76,163.65,65.97,89.52,96.71,0.38,11.19,72.34,86.22
"1900",328892,"USA016","PI 563798","Sorghum",0.263,3.7,4.18,162.94,65.28,89.39,95.85,0.38,12.14,71.32,85.62
"1901",328893,"USA016","PI 563803","Sorghum",0.265,3.9,4.89,158.93,64.23,89.2,94.49,0.42,11.85,70.91,84.68
"1902",328905,"USA016","PI 567913","Sorghum",0.194,4.74,5.25,158.23,63.56,89.1,93.75,0.43,10.5,71.38,84.12
"1903",328906,"USA016","PI 567933","Sorghum",0.204,4.73,5.27,160.73,63.59,89.12,93.74,0.38,10.46,72.95,84.11
"1904",328907,"USA016","PI 567951","Sorghum",0.194,5.68,6.28,155,61.74,88.85,91.63,0.46,13.08,69.97,82.53
"1905",328909,"USA016","PI 568009","Sorghum",0.204,4.71,6.74,152.26,61.03,88.77,90.69,0.49,14.3,68.73,81.89
"1906",329062,"USA016","PI 586583","Sorghum",0.227,4.47,7.15,151.19,60.27,88.64,89.78,0.46,12.83,70.26,81.24
"1907",329196,"USA016","PI 599694","Sorghum",0.231,4.34,5.89,155.7,62.34,88.95,92.4,0.35,12.08,70.65,83.1
"1908",329209,"USA016","PI 599873","Sorghum",0.22,3.19,7.42,151.64,59.73,88.53,89.26,0.34,10.71,72.14,80.84
"1909",329210,"USA016","PI 599924","Sorghum",0.226,3.39,6.58,151.92,61.12,88.79,90.96,0.44,14.61,69.07,82.03
"1910",329211,"USA016","PI 599955","Sorghum",0.229,4.1,7.08,149.73,60.28,88.67,89.9,0.49,14.91,67.87,81.28
"1911",329217,"USA016","PI 601820","Sorghum",0.213,4.17,7.27,149.25,60.06,88.64,89.51,0.5,14.87,66.83,81.09
"1912",329218,"USA016","PI 601852","Sorghum",0.247,3.54,5.07,158.79,63.82,89.2,94.05,0.38,11.16,71.7,84.35
"1913",329221,"USA016","PI 602008","Sorghum",0.269,3.34,6,154.23,62.38,88.96,92.14,0.38,12.41,70.97,83.03
"1914",329229,"USA016","PI 602696","Sorghum",0.164,3.25,9.35,142.06,56.35,88.08,85.22,0.42,13,69.13,77.91
"1915",329230,"USA016","PI 602764","Sorghum",0.155,4.43,7.4,150.15,59.77,88.56,89.29,0.41,11.62,70.67,80.86
"1916",329231,"USA016","PI 602779","Sorghum",0.232,3.94,7.35,149.45,59.91,88.58,89.35,0.41,12.33,70.13,80.94
"1917",329232,"USA016","PI 602782","Sorghum",0.233,3.99,5.58,156.78,62.88,89.05,93.04,0.39,12.87,70.05,83.55
"1918",329233,"USA016","PI 602784","Sorghum",0.234,3.95,6,156.07,62.16,88.92,92.19,0.38,12.21,69.74,82.94
"1919",342768,"USA016","PI 586466","Sorghum",0.201,3.66,7.42,151.51,59.73,88.59,89.22,0.39,12.15,71.62,80.75
"1920",343121,"USA016","PI 92268","Sorghum",0.2,5.95,6.19,158.81,62,88.9,91.82,0.49,13.94,67.23,82.7
"1921",343241,"USA016","PI 164380","Sorghum",0.231,3.96,6.39,150.89,57.94,88.33,87.09,0.45,14.02,67.06,79.23
"1922",343247,"USA016","PI 167122","Sorghum",0.279,4.61,5.67,160.76,63.03,89.01,92.91,0.41,13.71,68.54,83.54
"1923",343257,"USA016","PI 170806","Sorghum",0.142,4.49,10.06,144.44,54.58,87.84,83.63,0.37,14.13,62.83,76.73
"1924",343268,"USA016","PI 173117","Sorghum",0.215,4.86,6.16,159.62,61.98,88.91,91.84,0.44,13.38,66.92,82.8
"1925",343286,"USA016","PI 175921","Sorghum",0.196,4.72,8.98,147.72,56.77,88.13,85.96,0.43,14.61,64.81,78.44
"1926",343294,"USA016","PI 177161","Sorghum",0.152,4.05,10.48,138.36,53.33,87.61,82.33,0.45,14.56,61.91,75.77
"1927",343368,"USA016","PI 196600","Sorghum",0.215,5.26,6.5,157.39,61.4,88.79,91.18,0.42,13.33,68.43,82.22
"1928",343425,"USA016","PI 221727","Sorghum",0.27,3.64,5.27,163.4,63.78,89.18,93.72,0.41,12.47,70.94,84.18
"1929",343448,"USA016","PI 236280","Sorghum",0.274,3.28,6.03,160.52,62.31,88.94,92.08,0.36,11.61,71.51,82.92
"1930",343480,"USA016","PI 253795","Sorghum",0.277,4.15,4.68,161.7,63.24,89.04,93.3,0.34,12.1,70.19,83.77
"1931",343499,"USA016","PI 262568","Sorghum",0.265,3.97,6.65,156.6,61.21,88.78,90.83,0.39,12.6,70.83,82.02
"1932",343517,"USA016","PI 267129","Sorghum",0.169,4.46,7.64,152.06,59.28,88.52,88.76,0.44,12.83,67.99,80.45
"1933",343555,"USA016","PI 275365","Sorghum",0.237,4.27,8.01,150.93,58.58,88.43,88,0.38,13.4,69.38,79.85
"1934",343557,"USA016","PI 276834","Sorghum",0.284,3.88,6.11,157.8,62.06,88.92,91.89,0.44,14.03,69.3,82.77
"1935",343611,"USA016","PI 302119","Sorghum",0.268,4.04,4.98,162.03,64.12,89.2,94.35,0.4,12.54,70.76,84.54
"1936",343613,"USA016","PI 302261","Sorghum",0.222,5.11,6.34,158.53,61.7,88.86,91.48,0.41,13.16,69.92,82.47
"1937",343679,"USA016","PI 326294","Sorghum",0.192,4.57,7.48,153.22,59.41,88.54,89.02,0.49,14.52,66.4,80.66
"1938",343813,"USA016","PI 393561","Sorghum",0.225,5.59,5.68,160.48,62.79,89,92.81,0.44,12.77,70.39,83.43
"1939",343824,"USA016","PI 408818","Sorghum",0.243,4.96,6.06,157.89,62.12,88.94,92.03,0.49,13.84,69.22,82.82
"1940",343844,"USA016","PI 430467","Sorghum",0.244,5.38,6.33,156.73,61.53,88.86,91.4,0.49,13.11,68.58,82.37
"1941",344156,"USA016","PI 475069","Sorghum",0.271,4.78,6.33,157.84,61.7,88.87,91.42,0.53,16.44,66.9,82.43
"1942",344191,"USA016","PI 485776","Sorghum",0.288,4.42,5.32,162.37,63.46,89.11,93.58,0.39,14.25,69.17,83.97
"1943",344211,"USA016","PI 495010","Sorghum",0.216,5.15,7.17,153.09,59.98,88.58,89.75,0.44,13.13,66.78,81.23
"1944",344247,"USA016","PI 499307","Sorghum",0.282,4.54,5.81,160.74,62.82,89.01,92.61,0.42,12.55,70.15,83.34
"1945",344248,"USA016","PI 499318","Sorghum",0.276,4.28,4.81,162.53,64.33,89.22,94.63,0.37,12.17,70.5,84.74
"1946",344264,"USA016","PI 501568","Sorghum",0.249,5.46,6.01,158.39,62.32,88.92,92.2,0.47,14.79,66.96,83.05
"1947",344265,"USA016","PI 501588","Sorghum",0.267,4.73,4.66,163.87,64.52,89.29,94.91,0.42,14.23,68.61,84.92
"1948",344304,"USA016","PI 510901","Sorghum",0.266,4.12,5.25,162.31,63.65,89.14,93.67,0.46,13.95,68.41,84.08
"1949",344305,"USA016","PI 510926","Sorghum",0.258,3.85,5.19,163.05,63.76,89.17,93.82,0.49,14.15,68.31,84.19
"1950",344320,"USA016","PI 511829","Sorghum",0.202,5.17,5.83,160.28,62.49,88.96,92.51,0.38,10.82,71.16,83.22
"1951",344399,"USA016","PI 521720","Sorghum",0.292,3.82,6.16,159.16,62.11,88.91,91.85,0.47,13.85,68.26,82.81
